"tconst","averageRating","numVotes","primaryTitle","releaseYear","runtimeMinutes","actorID","actorName","actorBirthYear","actorDeathYear","actorCategory","actorAlive","actorAge","directorID","directorName","directorBirthYear","directorDeathYear","directorAlive","directorAge","genre_Drama","genre_Fantasy","genre_Horror","genre_Crime","genre_Adventure","genre_Mystery","genre_Sci-Fi","genre_War","genre_Romance","genre_History","genre_Comedy","genre_Western","genre_Thriller","genre_Action","genre_Musical","genre_Film-Noir","genre_Music","genre_Documentary","genre_Family","genre_Biography","genre_Adult","genre_Sport","genre_Animation","genre_Reality-TV","genre_News"
"tt2310316",6.5,408,"Inspiration",2016,87,"nm3577098","Emily Alatalo",NA,NA,"actress",NA,NA,"nm2873946","Jason Armstrong",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2310958",3.6,135,"Summertime",2012,93,"nm2884175","Alba Messa",1986,NA,"actress",1,26,"nm0708520","Norberto Ramos del Val",1970,NA,1,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tt2311776",5.7,139,"Dementamania",2013,85,"nm0671980","Kal Penn",1977,NA,"actor",1,36,"nm1242171","Kit Ryan",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2313064",4.3,35,"La cripta de las condenadas",2012,73,"nm0605103","Fata Morgana",NA,NA,"actress",NA,NA,"nm0001238","Jesús Franco",1930,2013,0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2313780",1.8,1475,"12/12/12",2012,86,"nm1523899","Sara Malakul Lane",1983,NA,"actress",1,29,"nm1714788","Jared Cohn",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2314348",6.3,15,"The Devil's Music",2012,77,"nm5191180","Tania Bolduc",NA,NA,"actress",NA,NA,"nm4595514","Jerome Cloutier",NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2315792",7.6,27,"Ex Abyssus",2012,50,"nm2443564","Gregory Caine",NA,NA,"actor",NA,NA,"nm4547667","Jacob Sherwood",NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316204",6.4,259643,"Alien: Covenant",2017,122,"nm1055413","Michael Fassbender",1977,NA,"actor",1,40,"nm0000631","Ridley Scott",1937,NA,1,80,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316389",5.8,6,"Ai no ejiki: Onna kyôshi Haruka no kokuhaku",2010,71,"nm2210064","Sasa Handa",1985,NA,"actress",1,25,"nm4962551","Katsuhiko Tsutsui",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316418",3.5,31,"Kung Fu Pocong Perawan",2012,77,"nm2716880","Jessica Iskandar",1988,NA,"actress",1,24,"nm4132935","Yoyok Subagyo",1972,NA,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316463",5.7,69,"Biest",2014,75,"nm4171145","Paul Hassler",NA,NA,"actor",NA,NA,"nm2361376","Stefan Müller",1984,NA,1,30,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316521",6,40,"Children of the Grave 2",2012,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"tt2316550",5.4,11,"Kuntilanak-Kuntilanak",2012,77,"nm3184775","Niken Anjani",NA,NA,"actress",NA,NA,"nm2551464","Nayato Fio Nuala",1968,NA,1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316564",4.7,41,"Nenek Gayung",2012,79,"nm5197610","Aden Bajaj",NA,NA,"actor",NA,NA,"nm5199247","Nuri Dahlia",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316735",5.7,9,"Indiscretion",2013,93,"nm4259660","Nicholas Apostolides",NA,NA,"actor",NA,NA,"nm1406424","Alex Pucci",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2316959",7,61,"Paranormal Adoption",2012,80,"nm3240416","Piper Watts",NA,NA,"actress",NA,NA,"nm2374359","Carl Watts",NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2317032",7.6,26,"Damned on Earth",2014,NA,"nm2734946","Gerrit Reinecke",NA,NA,"actor",NA,NA,"nm2728080","Ralf Kemper",NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2317412",3.9,88,"Breeding Farm",2013,85,"nm5194077","Eileen Andrews",NA,NA,"actress",NA,NA,"nm4490918","Cody Knotts",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2317484",5,769,"The Penny Dreadful Picture Show",2013,101,"nm1918942","Eliza Swenson",1982,NA,"actress",1,31,"nm2544836","Nick Everhart",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2317734",3.8,40,"The Darkening",2012,98,"nm5199724","Nick Layng",NA,NA,"actor",NA,NA,"nm4157249","Jack L. Young",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2318360",3.6,300,"Morgana",2012,90,"nm2382590","Siouzana Melikian",NA,NA,"actress",NA,NA,"nm0643582","Ramón Obón",1943,NA,1,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2318527",4.9,9012,"Hell Baby",2013,98,"nm1117791","Rob Corddry",1971,NA,"actor",1,42,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2318564",5.2,295,"Chimères",2013,82,"nm1764178","Jasna Kohoutova",NA,NA,"actress",NA,NA,"nm0066823","Olivier Beguin",1975,NA,1,38,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2318669",5.6,36,"Sebastian",2011,108,"nm1698761","Daeg Faerch",1995,NA,"actor",1,16,"nm1581380","Gregori J. Martin",1978,NA,1,33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt2319456",4,290,"Queen Crab",2015,80,"nm4790168","Michelle Simone Miller",NA,NA,"actress",NA,NA,"nm0684879","Brett Piper",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt2319618",7.2,20,"Pandemonia",2013,82,"nm5198557","Jessica Drago",NA,NA,"actress",NA,NA,"nm3839816","Daniel Moreno",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2319747",6.5,16,"Aberrations",2012,77,"nm4271533","Mona Duvera",NA,NA,"actress",NA,NA,"nm0004495","Steve Sessions",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2319785",7.7,82,"Bonus Features: The Night Brings Charlie",1990,57,"nm1273554","Al Arasim",NA,NA,"actor",NA,NA,"nm0517665","Tom Logan",1953,NA,1,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2319813",7.3,58,"Cyclical Effect",2012,96,"nm4965978","Dustin Risley",NA,NA,"actor",NA,NA,"nm3575376","Michael Wade Johnson",1976,NA,1,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2320030",3.3,236,"Dracula: Reborn",2012,88,"nm3112349","Dani Lennon",NA,NA,"actress",NA,NA,"nm2726159","Patrick McManus",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2320628",4.9,10,"Chudail",1997,98,"nm0474820","Kiran Kumar",1953,NA,"actor",1,44,"nm0151524","P. Chandrakumar",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2321501",4.4,825,"Saturday Morning Mystery",2012,88,"nm0550316","Jonny Mars",NA,NA,"actor",NA,NA,"nm0961520","Spencer Parsons",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2321502",6.2,5340,"Uncanny",2015,91,"nm0916406","Mark Webber",1980,NA,"actor",1,35,"nm0505075","Matthew Leutwyler",1969,NA,1,46,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2321549",6.8,201517,"The Babadook",2014,94,"nm0204583","Essie Davis",1970,NA,"actress",1,44,"nm0448768","Jennifer Kent",1969,NA,1,45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2321768",7,28,"The Island of Lucifer",2012,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tt2322392",2,73,"The Dead Will Rise 2",2013,61,"nm4207423","Kayla Elizabeth",NA,NA,"actress",NA,NA,"nm5173773","Nathan Pelland",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2322415",2.9,237,"Delirium",2015,81,"nm3212273","Nathan Polzin",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2322420",5.8,3669,"D@bbe: Demon Possession",2012,119,"nm5200884","Elcin Atamgüc",NA,NA,"actress",NA,NA,"nm2133921","Hasan Karacadag",1976,NA,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2322496",8.2,6,"Venge",2012,NA,"nm5201796","Natalie Kaufman",NA,NA,"actress",NA,NA,"nm4398921","Eric Ruiz",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2322932",6.4,68,"The Hunted",2015,90,"nm1244650","Monique Ganderton",1980,NA,"actress",1,35,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt2323629",6.2,40,"Poconggg Juga Pocong",2011,78,"nm4936584","Ajun Perwira",NA,NA,"actor",NA,NA,"nm2551464","Nayato Fio Nuala",1968,NA,1,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2323657",4.5,13,"Setannya Kok Masih Ada",2011,83,"nm3139179","Deddy Mahendra Desta",NA,NA,"actor",NA,NA,"nm3121074","Muchyar Syamas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2323804",3.5,108,"Gilgamesh",2014,103,"nm5347096","Joshua Davis",NA,NA,"actor",NA,NA,"nm2780568","Richard Chandler",1982,NA,1,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2323898",4.4,33,"La cripta de las condenadas: Parte II",2012,74,"nm0605103","Fata Morgana",NA,NA,"actress",NA,NA,"nm0001238","Jesús Franco",1930,2013,0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2323912",3.7,239,"Beast Mode",2020,87,"nm0001367","C. Thomas Howell",1966,NA,"actor",1,54,"nm1698040","Chris W. Freeman",1975,NA,1,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2324096",5.5,150,"Celluloid Bloodbath: More Prevues from Hell",2012,103,NA,NA,NA,NA,NA,NA,NA,"nm0597445","Jim Monaco",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2324928",2.7,750,"Alienate",2016,90,"nm5100354","Blake Webb",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2325014",3.2,252,"Rabid Love",2013,90,"nm3082812","Hayley Derryberry",NA,NA,"actress",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2325474",4.4,391,"Shopping Tour",2012,70,"nm0969475","Tatyana Kolganova",1972,NA,"actress",1,40,"nm1322349","Mikhail Brashinskiy",1965,NA,1,47,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2325517",4.7,3008,"Almost Human",2013,80,"nm0804353","Graham Skipper",NA,NA,"actor",NA,NA,"nm3976308","Joe Begos",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2325518",3.5,4113,"Beneath",2013,90,"nm1216253","Bonnie Dennison",1989,NA,"actress",1,24,"nm0275244","Larry Fessenden",1963,NA,1,50,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2325941",3.8,5,"Rid",2012,94,"nm2354997","Eric Clark",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2325991",2.9,107,"Terror of Dracula",2012,100,"nm4980122","Matt Davis",NA,NA,"actor",NA,NA,"nm3302472","Anthony D.P. Mann",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2326554",7,32308,"A Girl Walks Home Alone at Night",2014,101,"nm2611074","Sheila Vand",1985,NA,"actress",1,29,"nm3235877","Ana Lily Amirpour",1976,NA,1,38,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2326706",5,6,"The Eyes of Jukai",2012,72,"nm5204975","Joshua Vida",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2326886",5.8,23,"Survive",2014,65,"nm3602212","Liam Makrogiannis",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2327397",5,60,"Loverboy",2012,93,"nm4545284","Amber Watson",NA,NA,"actress",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2327563",3.6,142,"The Gateway Meat",2008,69,"nm5705322","David Barry",NA,NA,"actor",NA,NA,"nm4973870","Ron DeCaro",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2328549",4.8,4083,"Dark Touch",2013,90,"nm4975765","Missy Keating",NA,NA,"actress",NA,NA,"nm0888418","Marina de Van",1971,NA,1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2328612",3.9,10,"Sahri",2012,88,"nm5205636","Casey Blackburn",NA,NA,"actor",NA,NA,"nm4373713","Bob Denney",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2328623",4.2,130,"Horror House",2012,88,"nm0442207","Lloyd Kaufman",1945,NA,"actor",1,67,"nm4542885","Evan Marlowe",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2328691",6.8,99,"Nervo Craniano Zero",2012,88,"nm0501565","Guenia Lemos",1975,NA,"actress",1,37,"nm3287020","Paulo Biscaia Filho",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2328841",3.3,836,"Call of the Undead",2012,83,"nm1303287","Morris Hsiang Jung",1969,2013,"actor",0,43,"nm3209872","Joe Chien",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2329618",5.8,26,"Hell Hole",2013,80,"nm5019444","Kim Wacker",NA,NA,"actress",NA,NA,"nm3819149","Eric Hollinshead",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330202",5.5,77,"Keeper of the Realm",2014,111,"nm2460292","Iazua Larios",NA,NA,"actress",NA,NA,"nm3809488","Sergio Sánchez Suárez",NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330322",6.3,10753,"The Conspiracy",2012,84,"nm0690803","Aaron Poole",NA,NA,"actor",NA,NA,"nm2804532","Christopher MacBride",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330380",4.1,192,"Specter",2012,81,"nm5224941","Corey Ankele",NA,NA,"actress",NA,NA,"nm3202804","Jordan Graham",1986,NA,1,26,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330396",4.6,140,"The Woodsman",2012,78,"nm1285227","Maurice Ripke",1966,NA,"actor",1,46,"nm1870338","Christian Cisneros",1979,NA,1,33,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330458",4.4,352,"America's Most Haunted",2013,85,"nm4173044","Brad Norman",1975,NA,"actor",1,38,"nm0709561","Chris Randall",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330733",7.6,5,"Biomass",2021,87,"nm3053274","Juliet Lopez",NA,NA,"actress",NA,NA,"nm2226564","Anthony Riazzi",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2330910",5,16,"Bloodbath in Creightonville",2012,87,"nm3082950","Chris J. Duncan",1982,NA,"actor",1,30,"nm3283609","Matt Cloude",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2331073",2.8,141,"Snake Club: Revenge of the Snake Woman",2013,NA,"nm3187851","Veronica Ricci",1988,NA,"actress",1,25,"nm0658571","David Palmieri",1972,NA,1,41,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt2332514",6.1,733,"The Girl from Nowhere",2012,91,"nm2261296","Virginie Legeay",1982,NA,"actress",1,30,"nm0109885","Jean-Claude Brisseau",1944,2019,0,68,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2332538",7.2,5,"Zömbel",2001,66,"nm5208934","Sancho Noth",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2332570",4.9,13,"The Lost Tape",2012,NA,"nm5213162","Ankuar Panchal",NA,NA,"actor",NA,NA,"nm5213313","Rakshit Dahiya",NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2332831",5.2,4237,"The Last Will and Testament of Rosalind Leigh",2012,82,"nm0690803","Aaron Poole",NA,NA,"actor",NA,NA,"nm1473037","Rodrigo Gudiño",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2332833",6.8,8,"The Milkman",2017,NA,"nm3018179","Raymond Mamrak",1972,NA,"actor",1,45,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2332857",2.2,281,"The Zombinator",2012,83,"nm0453304","Patrick Kilpatrick",1949,NA,"actor",1,63,"nm0003265","Sergio Myers",1969,NA,1,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2334350",3.3,104,"The Incredible Truth",2013,91,"nm0161198","Christy Chung",1970,NA,"actress",1,43,"nm1063017","Tak-Sam Leong",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2334665",6.3,6,"He",2012,122,"nm4325338","James Devereaux",NA,NA,"actor",NA,NA,"nm3112628","Rouzbeh Rashidi",1980,NA,1,32,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2334715",4.7,190,"The Second Death",2012,91,"nm5724305","Evangelina Cueto",NA,NA,"actress",NA,NA,"nm1188396","Santiago Fernández Calvete",NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2334779",6.7,902,"Qissa: The Tale of a Lonely Ghost",2013,109,"nm0451234","Irrfan Khan",1967,2020,"actor",0,46,"nm0802084","Anup Singh",NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2334966",4.4,51,"Uwharrie",2012,47,"nm5215837","Matthew Cole",NA,NA,"actor",NA,NA,"nm5214459","Michael Mercer",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2335732",3.1,130,"La Petite Mort II",2014,90,"nm3594598","Annika Strauss",1984,NA,"actress",1,30,"nm3231736","Marcel Walz",1986,NA,1,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2336104",4,465,"Scream Park",2012,85,"nm4421704","Wendy Wygant",1988,NA,"actress",1,24,"nm2625367","Cary Hill",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2337893",7,9,"The Shapeshifter",2012,48,"nm2639849","Michael Graf",1974,NA,"actor",1,38,"nm3328453","Andreas Ladengruber",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2338027",4.7,562,"Judas Ghost",2013,75,"nm0216317","Martin Delaney",1982,NA,"actor",1,31,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2338163",7.1,11,"Psoro",2012,NA,"nm4341690","Tim Dax",NA,NA,"actor",NA,NA,"nm3402249","Wayne Daniells",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2338323",4.8,25,"The Legend of Cooley Moon",2012,83,"nm4986280","Josh Boomgaarden",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2338708",4.2,144,"MurderDrome",2013,73,"nm5216147","Kat Anderson",NA,NA,"actress",NA,NA,"nm2730700","Daniel Armstrong",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"tt2339172",3.8,41,"The Four",2012,85,"nm3141959","Mark Cray",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"tt2339741",4.8,26932,"The Woman in Black 2: Angel of Death",2014,98,"nm0567031","Helen McCrory",1968,2021,"actress",0,46,"nm2197777","Tom Harper",1980,NA,1,34,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2340426",3.3,26,"Ixtab",2011,80,"nm5145070","Dani Faith Leonard",NA,NA,"actress",NA,NA,"nm4559814","Manuel Eiras",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2340444",4,15,"Ashburn Waters",2019,81,"nm5804041","Kyal Scott",NA,NA,"actor",NA,NA,"nm4282704","David Pether",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2340554",5.3,13,"Bayou Tales",2019,NA,"nm5089576","Kim Baptiste",NA,NA,"actor",NA,NA,"nm0239490","David DuBos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2340888",4.4,124,"Survivors",2015,92,"nm1208929","David Anderson",NA,NA,"actor",NA,NA,"nm4572866","Adam Spinks",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2341664",4.8,3096,"Come Out and Play",2012,105,"nm0609114","Ebon Moss-Bachrach",1977,NA,"actor",1,35,"nm5222391","Makinov",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2342808",6.1,47,"Athena",2015,98,"nm0970866","Matthew Ewald",1982,NA,"actor",1,33,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2343086",3,136,"Deadly Presence",2012,90,"nm4019313","Megan Lynn",NA,NA,"actress",NA,NA,"nm2032958","Shane Cole",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2343238",5.3,27,"Kakek Cangkul",2012,76,"nm3704906","Zacky Zimah",NA,NA,"actor",NA,NA,"nm5199247","Nuri Dahlia",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt2343475",2.7,828,"Nightmare",2012,74,"nm3138301","Sara Parikka",1991,NA,"actress",1,21,"nm0712061","Marko Äijö",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt2343775",5.3,10,"The Ripping",2012,75,"nm4990718","Angie Barnes",NA,NA,"actress",NA,NA,"nm3851440","Wayne Capps",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
